train_loss,val_loss,test_loss,sw_train_loss,sw_val_loss,sw_test_loss,out_channels,epochs,lr,weight_decay,distance_options_km,gw_gw_distance_threshold_km,gw_features,gnn_model,aggregation
0.10751940310001373,0.2921174168586731,0.20460690557956696,250537.71875,250383.453125,186174.546875,48,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.35060419142246246,0.3077680319547653,1.485191822052002,233020.734375,232542.515625,173335.078125,16,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,max
0.3876814991235733,1.6437280774116516,0.9796684682369232,250159.25,250020.6328125,185888.03125,32,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.5324013233184814,0.6528162360191345,1.371402621269226,254902.890625,255912.03125,189390.328125,48,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,sum
0.4112013429403305,0.8007748126983643,0.8292471021413803,258168.7109375,258712.4609375,191953.6015625,32,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,sum
0.4867539554834366,0.2897782549262047,2.877283453941345,261577.0390625,261273.6328125,195070.578125,16,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max
0.35267598927021027,0.30329229682683945,1.2094902992248535,313466.53125,313380.921875,233055.453125,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.619269847869873,0.7813535332679749,2.3346762657165527,237564.765625,237295.421875,176648.859375,16,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.09548468887805939,0.29809367656707764,0.16982191801071167,251495.640625,251348.796875,186985.078125,16,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
1.049485683441162,1.3829572200775146,1.016476035118103,257852.296875,257510.8125,191791.546875,32,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
1.8024077415466309,2.863205671310425,2.8442986011505127,227629.15625,228009.53125,168753.78125,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.28385040163993835,1.0981700420379639,1.200589656829834,294363.75,294116.25,218800.78125,16,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,sum
0.4127787947654724,0.3707926571369171,1.9848235249519348,250535.46875,250075.71875,186483.9765625,32,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,max
0.6075171530246735,1.6077733635902405,1.9907442927360535,266014.2890625,265669.5234375,197679.296875,16,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,sum
0.40621936321258545,0.29141245782375336,2.2934001684188843,268907.1953125,268977.5078125,199817.765625,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max
1.3409678936004639,2.38083553314209,1.1487425565719604,224569.703125,224239.546875,166792.25,48,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.526586726307869,0.37535732239484787,1.8303835988044739,253118.2109375,253136.828125,188049.5546875,48,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,max
0.06563105434179306,0.7645957469940186,0.7601315379142761,256829.609375,256603.3125,190877.8125,32,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,mean
0.2878401577472687,0.6830393075942993,0.6780569553375244,252448.0,252262.953125,187498.59375,16,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean
0.6759487390518188,1.8422960042953491,1.3265925645828247,255576.71875,254863.5546875,190026.8359375,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.10524992644786835,0.7102062106132507,0.44320881366729736,248866.140625,248900.1875,184927.421875,48,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean
1.0451243817806244,0.9394702017307281,2.260409355163574,255973.0546875,255872.8125,190413.84375,48,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max
,,,,,,16,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
2.301393285393715,3.5326966047286987,3.386773943901062,223239.921875,223369.203125,165768.3515625,48,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,sum
0.7356129884719849,1.52829909324646,1.3101181983947754,284404.46875,283510.0,211681.703125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum
0.6396876871585846,0.4213748127222061,2.6827250123023987,217658.0703125,217851.5546875,161772.4453125,48,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max
1.0927513539791107,1.0958899855613708,1.3425827622413635,200709.921875,201191.234375,148962.5234375,32,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.3335658311843872,0.6939843893051147,0.5918620228767395,251156.65625,251040.53125,186652.609375,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.24098393321037292,0.6007340997457504,0.5598825216293335,252784.3984375,252601.5,187898.0390625,48,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
2.2108007222414017,2.2537927627563477,4.290152907371521,220227.1796875,220083.9453125,163491.6796875,48,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.7437776923179626,0.9175253212451935,1.3854073882102966,280660.0625,280517.078125,208778.8359375,32,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,sum
0.6541106849908829,0.799382209777832,2.7778525352478027,259902.75,259806.21875,193158.953125,48,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.11399242281913757,0.4638761579990387,0.3558449447154999,256737.0625,256641.1875,190873.375,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.8191603273153305,1.0365266501903534,1.255740225315094,256660.9765625,256743.7890625,190734.421875,32,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.539567768573761,1.3026379942893982,2.432607889175415,245485.8203125,245269.234375,182716.359375,16,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,max
0.2858537435531616,0.26889505237340927,1.017350822687149,256120.6484375,256015.4375,190328.6328125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max
1.3414571285247803,1.0099077224731445,2.4240381717681885,313827.21875,314337.8125,233200.796875,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.38852643966674805,0.5167381167411804,1.4305157661437988,239213.796875,239418.390625,177475.375,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,max
0.2292075678706169,0.8557268679141998,0.6659886837005615,250140.171875,249982.4921875,185974.75,48,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.23191146552562714,0.6413383483886719,0.5525777339935303,251922.828125,251783.15625,187233.5,32,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.17535516619682312,0.7796032428741455,0.788006603717804,256882.828125,256552.453125,190935.03125,32,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,mean
,,,,,,48,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
,,,,,,48,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,max
0.9960203766822815,2.819148540496826,3.142012357711792,239304.765625,239397.875,177779.046875,48,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.9014260172843933,1.0821807384490967,1.6174116134643555,266849.25,266486.53125,198472.28125,48,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,max
2.0091302804648876,2.220791518688202,2.2282299734652042,272313.3203125,272554.9765625,201682.9296875,48,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,sum
,,,,,,32,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.8704450130462646,1.0842100381851196,2.1083357334136963,252456.53125,251990.53125,187816.109375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
8.726609695702791,31.553939282894135,11.896954536437988,251945.21875,251780.3046875,187291.875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.1943458840250969,0.23602209985256195,1.075454831123352,256144.109375,256136.8984375,190361.3515625,32,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max
0.1463899277150631,0.4770536944270134,1.757274579256773,236375.8515625,236343.1875,175626.515625,16,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
1.3144007921218872,5.212975978851318,3.368823528289795,315861.53125,315372.625,234863.734375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.11914630234241486,0.36143654584884644,0.24648689478635788,251125.515625,250890.484375,186700.3359375,16,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,mean
0.32486674189567566,1.0270568132400513,0.5367283821105957,247842.078125,247645.15625,184231.875,48,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
1.1571404933929443,1.1258788108825684,3.2251639366149902,248901.25,248500.546875,184768.875,48,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.22280630469322205,0.7366371154785156,0.6031615734100342,192183.796875,192117.421875,142409.390625,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.9423671364784241,0.8898442387580872,2.368906021118164,221658.7890625,221681.25,164344.9921875,32,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max
0.1524033397436142,0.5934985280036926,0.5789737105369568,247713.703125,247598.421875,184015.5,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.20719356834888458,0.8388330936431885,0.9746484756469727,254504.5,254332.375,189152.578125,32,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean
0.7280789315700531,0.9546447694301605,1.3133722245693207,178588.90625,179228.609375,132692.984375,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.2957344055175781,0.7513282299041748,0.6288965940475464,251620.953125,251558.265625,187049.65625,32,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.2301245629787445,0.6935823559761047,0.6802189350128174,176646.9375,176370.15625,131187.578125,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum
0.16344857402145863,0.6682339757680893,0.44723328948020935,254802.65625,254649.1328125,189420.984375,48,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,mean
2.2446186542510986,2.262370467185974,3.649366021156311,268628.6875,268131.953125,199777.953125,48,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.8536949753761292,0.6557546257972717,2.421520948410034,271373.5625,271213.625,202691.09375,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max
0.4161790907382965,1.3965275287628174,0.7541675567626953,250720.59375,250611.046875,186303.46875,48,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.2619609832763672,0.8071445822715759,0.40652498602867126,232406.796875,232665.84375,171943.21875,48,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
1.4452849626541138,1.7806490659713745,2.8833651542663574,321472.1875,321362.171875,238923.015625,32,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,sum
0.15341727435588837,0.6033641695976257,0.40053027868270874,248933.546875,248847.890625,185022.609375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.0576730165630579,0.8083297610282898,0.40498538315296173,251170.1640625,251031.828125,186684.8984375,16,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.2683211788535118,1.1668024957180023,1.189458191394806,254763.609375,254681.921875,189335.671875,16,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,mean
0.36014825105667114,0.4420384168624878,1.8891562223434448,208617.515625,208568.71875,155003.609375,16,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,max
0.2786722481250763,1.9546022415161133,0.8298518061637878,263970.1875,263953.8125,196215.671875,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum
0.3317028284072876,0.3441430330276489,1.0353381633758545,223663.40625,223559.890625,166376.96875,32,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,sum
0.8138318657875061,1.2120417356491089,2.410822868347168,239751.796875,238687.34375,178072.5,32,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,max
0.4946506917476654,0.8299824595451355,0.6981423497200012,230241.328125,229283.296875,171909.625,16,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.6941253989934921,0.43613478541374207,2.0199737548828125,247960.1171875,247535.2421875,184218.4609375,48,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.3331698775291443,0.3745444118976593,1.0567030906677246,290876.09375,291301.234375,215993.125,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,max
0.4292283356189728,0.38451850414276123,0.7709734439849854,197120.53125,198475.0,146105.5,48,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,sum
0.4800201952457428,0.33971038460731506,1.0390199422836304,261269.125,260828.109375,194449.21875,16,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.3064599335193634,0.6360943913459778,1.949476718902588,256924.0,256809.734375,190937.65625,16,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.9188755452632904,0.9142920076847076,1.5031790137290955,244609.109375,244745.5703125,181702.1796875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.7874215841293335,1.6029841303825378,1.3512402176856995,234037.8671875,234564.7578125,173721.4765625,16,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,sum
0.4616008400917053,0.41357338428497314,3.186129570007324,228653.671875,228633.046875,170171.03125,16,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,max
0.8891692757606506,0.781761109828949,2.3123810291290283,254366.359375,254413.265625,189011.6875,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.5370664000511169,0.9351073503494263,0.6693624258041382,301060.5625,300426.53125,223748.609375,16,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.17087788879871368,0.5306059718132019,0.3224869668483734,252691.9375,252593.640625,187735.53125,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,mean
0.2817762792110443,0.861833930015564,0.5933272838592529,248177.5625,247804.65625,184368.421875,48,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean
0.2553989887237549,0.9844908714294434,0.6883811950683594,244673.40625,244409.96875,181883.203125,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.7073667645454407,1.3496636152267456,1.126786708831787,258186.40625,258899.6875,191498.734375,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.6640994548797607,1.3718961477279663,1.4385117292404175,232308.1875,231957.46875,172532.375,16,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,sum
0.19082581996917725,0.7680834531784058,0.5412383675575256,245206.21875,245095.734375,182321.0625,32,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,mean
0.6142712533473969,0.5060736238956451,2.048019051551819,220751.3671875,220708.3203125,164096.6640625,32,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max
0.7723339200019836,0.47336313128471375,1.625441312789917,242135.78125,242081.796875,179833.765625,48,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max
0.3249039053916931,0.9039714932441711,2.166977286338806,228639.75,228505.84375,169966.2421875,32,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.5897812843322754,1.0744940340518951,3.948282480239868,251453.4453125,250624.703125,187341.4140625,16,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max
2.369722366333008,3.0841846466064453,2.4430384635925293,231018.71875,231975.265625,171188.28125,48,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum
0.09937802329659462,0.38945838809013367,0.3623140826821327,251594.2734375,251531.3515625,186963.78125,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,mean
0.7719873189926147,2.3757194876670837,1.0848632752895355,232417.484375,233281.296875,172307.8125,32,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.595984049141407,1.1495286524295807,0.6149764508008957,251303.8125,251176.6875,186739.9140625,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.8569343388080597,0.7919012904167175,2.444406509399414,229324.109375,228666.5390625,170923.828125,48,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,max
0.6151903867721558,0.6293469071388245,1.9157119989395142,266812.3125,266809.09375,198178.40625,16,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,max
0.3235242962837219,0.9751372337341309,0.4941459894180298,249511.078125,249302.65625,185493.296875,16,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,mean
0.2798635736107826,0.3395763486623764,1.3314245790243149,203961.9375,203719.6328125,151701.6875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.27147969603538513,0.5660894513130188,1.0639941692352295,249034.828125,248793.8125,185184.046875,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max
0.5150872617959976,1.9007240533828735,1.4003874063491821,253957.546875,253786.375,188732.859375,16,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.3476339280605316,1.2101211547851562,1.0020338296890259,253433.03125,253263.546875,188313.0,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.8074243515729904,1.003290742635727,2.5547767281532288,244278.4140625,243800.4296875,181725.6015625,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max
0.45404762774705887,1.074367716908455,1.8749022781848907,269401.90625,269637.59375,200680.8125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max
0.47395142912864685,1.4847531914710999,0.9674679338932037,249936.296875,249684.3671875,186199.640625,16,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
1.8348267078399658,1.8805118799209595,2.2286733984947205,242886.234375,242820.65625,180803.84375,48,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum
0.5173906683921814,1.035596251487732,0.8825135827064514,275455.8125,276333.21875,204198.515625,32,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum
1.2392479181289673,1.5783262252807617,1.4472306966781616,239738.234375,239990.84375,177873.953125,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,sum
0.9440659582614899,0.7574782073497772,1.1092008352279663,231778.703125,231283.09375,172065.34375,48,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,sum
0.14505845308303833,0.8840789794921875,0.3473730832338333,251117.4140625,250980.671875,186689.796875,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.24894562363624573,2.2735135555267334,0.5351112484931946,251801.96875,251677.96875,187140.984375,32,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.03814563527703285,1.5133492946624756,0.3379489779472351,257523.09375,257265.0,191531.484375,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean
0.33069850876927376,0.763076514005661,1.855075478553772,272589.953125,272775.484375,202365.453125,16,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max
0.2885706126689911,0.909622311592102,0.6198967695236206,247096.171875,247010.3125,183658.125,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,mean
0.2544923163950443,0.7651678323745728,0.785933643579483,253967.46875,253775.328125,188803.3203125,32,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,mean
0.47400230169296265,0.5427876710891724,1.2121286392211914,230026.46875,229978.765625,171068.328125,32,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max
0.5793905854225159,0.7650200724601746,2.2289406657218933,211709.1484375,211640.109375,157580.9375,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max
0.5373637080192566,1.7103638648986816,0.8365085124969482,194437.515625,194809.46875,144456.65625,16,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum
0.7119573354721069,0.5974609851837158,0.736185610294342,221560.796875,221357.921875,164754.578125,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum
