train_loss,val_loss,test_loss,sw_train_loss,sw_val_loss,sw_test_loss,out_channels,epochs,lr,weight_decay,distance_options_km,gw_gw_distance_threshold_km,gw_features,gnn_model,aggregation,cluster,PCA1,PCA2
0.4551631808280945,0.3945930451154709,1.5181787610054016,245064.7265625,244860.765625,182310.2109375,48,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.14769410684909054,-0.7749452083085943
0.3552589565515518,1.1903031766414642,1.1609965562820437,254593.4921875,254535.078125,189217.625,16,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.743832595070641,0.25202202618287206
0.2664429247379303,0.693779855966568,0.8353892862796783,224604.5703125,224576.9765625,166890.0546875,16,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.8127620450317449,0.9869977709084002
3.33780038356781,2.9009745717048645,4.93641984462738,302100.234375,301572.375,224545.7578125,48,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,0,3.55539670956776,-1.7461675684443758
0.2403265908360481,0.8676063418388367,0.4645222574472427,251531.1171875,251359.578125,186989.109375,48,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.7138842686376025,-1.0855887859980993
0.2399990409612655,1.2970945835113523,0.63116055727005,255909.0390625,255703.0546875,190109.640625,32,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.6544164329940529,-0.024278456602690093
0.2061780393123626,0.4465137422084808,2.130193293094635,178767.15625,178037.59375,132921.1171875,16,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,max,0,-0.024452425889405657,1.5738227179203905
0.2682779878377914,0.7443611323833466,0.4621223509311676,251051.4609375,250902.8046875,186586.640625,48,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.5097240899343953,-0.8494032991194024
0.4995923042297363,0.8054735660552979,0.9668335318565368,353051.40625,352687.125,261979.796875,32,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,sum,0,-0.5441148446990601,-0.45025236033729715
0.2916714400053024,0.5001536011695862,1.9276853203773496,266894.1484375,266634.640625,198480.3671875,48,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,-0.10682024509492559,-1.1350248527072861
0.6709303855895996,0.6579568386077881,0.9458611011505128,274997.375,275570.75,204430.734375,48,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.0008825932288698963,-0.5282532107717978
1.194732427597046,0.7601183652877808,1.2929791808128357,235264.25,236403.0078125,174640.5390625,32,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,max,0,0.07611973417164664,-0.15206974031778966
0.1716138124465942,0.9226781725883484,0.4322513937950134,253300.0,253053.15625,188317.828125,32,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.800544279958931,0.3416739693098591
1.4121886491775513,2.0855565667152405,2.0551501512527466,242759.6328125,242370.484375,180332.6875,48,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.0679712004341404,-0.7996828755698219
0.9040108025074004,1.78877854347229,1.9409762024879456,234488.1484375,234199.609375,174339.9375,16,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.6994455197559919,1.9444169726050806
0.3203642964363098,0.4938395619392395,1.6307005882263184,243010.078125,241591.390625,180438.171875,16,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.5687162697356996,0.9600557429458935
1.2860069870948792,1.1360254287719729,1.638857662677765,250319.4765625,250622.75,185962.359375,32,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,0,0.30293487502964933,-0.5229362627595487
0.3802221715450287,0.3865467011928558,0.9587169289588928,303907.09375,302398.625,227047.03125,32,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,max,1,-0.2745579008520973,0.9044888973394927
0.9697962999343872,0.7327391505241394,2.2218222618103027,234404.59375,234213.15625,174804.234375,48,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,max,1,0.3798296908099045,-1.1922180744618283
0.1947944462299347,0.552873969078064,1.4537091255187988,255134.46875,255144.421875,189845.5,32,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.7388624619362011,-0.812166406850241
0.7913488149642944,1.6605032682418823,1.3616583347320557,291511.40625,290825.3125,216879.0,32,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.16238093417294525,-0.8170193300398197
0.6316982805728912,0.7816533744335175,1.7857725024223328,243023.6796875,242747.2109375,180582.34375,32,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,max,1,-0.12539195806951717,-0.10450366722507012
1.4191268980503082,1.544087529182434,1.8870524168014529,280601.1796875,280059.5390625,208436.375,16,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,sum,0,0.47254190903167864,0.5231495115641503
0.1360975950956344,0.6106960773468018,0.2869671285152435,253141.015625,252900.8125,188179.734375,48,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,mean,0,-1.169992475469378,-1.826715307283455
0.0956419482827186,0.4438882768154144,0.4682506620883941,254152.5,253909.8125,188905.5,48,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,mean,1,-0.5302955719609427,-0.10148743543243316
0.0667391866445541,0.6856023669242859,0.6177498698234558,254466.734375,254299.84375,189222.28125,16,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,mean,1,-0.9555070924454723,1.3823882610863965
0.5707902908325195,1.6810178756713867,1.0987707376480105,219088.359375,219597.328125,162646.359375,48,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.10943985091203529,-1.4649048117324972
0.2199927568435669,0.4785724878311157,0.605331763625145,253387.7890625,253186.609375,188420.6640625,48,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,mean,1,-0.932580514035116,-1.4741487537690712
0.7622244358062744,0.7094114422798157,1.1100924015045166,266081.46875,266349.09375,197330.625,48,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,0.06627949531768206,-0.9103491255025966
0.4901245832443237,0.3647694289684295,2.714021921157837,253487.28125,253133.734375,188096.234375,32,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,0,0.4329839521480647,0.11434975599830816
0.7400299608707428,0.7512464225292206,0.9313864409923552,216875.3046875,216562.625,161026.359375,32,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,sum,1,-0.2817759386260775,0.27030039312909604
0.1472004875540733,0.850294828414917,0.2800633758306503,251378.859375,251240.921875,186884.1015625,48,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.957763173813304,-1.0715783980462958
0.9382667541503906,1.1929140090942385,1.2709612846374512,243836.953125,243757.578125,181255.546875,48,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.14123709606093204,-1.152655144970036
2.195577383041382,2.36252236366272,2.6693289279937744,265871.15625,266093.4375,197648.140625,48,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,2.16804962090622,-0.2564155920831598
1.7252036333084106,2.03364297747612,2.56720107793808,230434.1015625,230524.1875,171041.7109375,48,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.2954574346055288,-1.2117789894035182
0.7708442211151123,0.983079195022583,0.9993968605995178,232866.171875,232940.65625,173095.171875,32,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.25186040211485894,-0.09603668341647635
0.2193621098995208,0.9750733971595764,0.4904835075139999,256413.0859375,256164.6015625,190605.9375,48,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.6882735896882506,-1.0792225261188697
0.7427606582641602,1.1271706819534302,1.5871039628982544,292328.0625,292128.90625,217272.90625,32,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,0.4037157972632577,0.8915422637565991
0.7746312618255615,0.5831637978553772,2.374827027320862,256351.890625,256474.484375,190487.234375,48,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.7694397895081782,-0.1961603442148086
1.153542399406433,1.6741628646850586,1.5059409141540527,241672.4765625,241380.2265625,179655.0078125,48,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.566521944365886,-0.783223857442042
0.5110920518636703,1.3429322838783264,1.533471405506134,248915.4375,248538.109375,185137.5625,32,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,-0.17474169354352168,-0.06279729210782357
0.2247443497180938,0.5751028656959534,0.2888670265674591,249296.703125,249155.6875,185295.046875,16,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-1.1148142287715441,0.996016675826661
0.2105666026473045,0.4139105677604675,2.093425035476685,239970.328125,239672.8984375,178475.1796875,32,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.22024755658952644,-0.08936521136679827
3.504707336425781,3.346860647201538,3.669145822525024,253189.21875,254971.03125,187725.515625,48,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,sum,1,3.55395934686391,-0.7280924669168323
0.4310018196702003,1.0013388693332672,1.5026661306619644,253846.4296875,253978.8046875,188976.40625,16,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.5143810598169816,0.6023458033279584
0.4450648576021194,0.6927778422832489,0.5631597936153412,252717.1875,252545.046875,187939.0546875,48,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.2219090448815655,-0.12527745045497854
0.6952598989009857,0.5731340050697327,1.2000003457069397,215289.109375,215207.0546875,159767.921875,32,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.5561509379675988,-0.8540325481352988
1.7254947423934937,2.7530970573425293,1.9193682670593264,225147.96875,223827.578125,168176.109375,48,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.64589302035996,-0.17969092728586952
0.4809882640838623,0.762607991695404,0.6436848044395447,250824.6875,250681.921875,186514.859375,32,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.4183997500733391,0.17272744212490831
0.4120036661624908,0.3862490355968475,2.383627653121948,247834.625,248487.15625,184257.09375,32,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.15326899585460374,-0.4855137334893295
1.2314404845237732,1.0565477013587952,2.2952715158462524,301332.765625,301168.609375,224091.453125,32,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,1,0.7012422053421116,0.21134745786188724
0.2046277299523353,0.925161063671112,0.4276813715696335,250322.203125,250142.3671875,186091.046875,32,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.48853379185287815,0.9557184626840103
0.2859421670436859,0.9163786470890044,0.7332929074764252,248509.0390625,248260.1328125,184744.609375,48,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,mean,1,-0.25881151830281907,-0.4758613517524206
2.0505406856536865,2.092366933822632,2.9191596508026123,251543.09375,251909.046875,186520.078125,48,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,2.0558730443673103,-0.6322194500715541
0.830825686454773,0.5897466540336609,2.919814348220825,217467.0,217325.421875,161513.953125,32,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,max,1,0.8563011700621722,0.4607975626967703
0.6563777327537537,1.855190992355347,0.762755274772644,248790.296875,249536.34375,185207.296875,32,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.3915410577224693,-0.4113293302774984
0.4255733788013458,0.5790742337703705,1.5152543187141418,247228.9921875,246655.671875,183812.0,16,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,max,0,-0.21903461229644192,1.1980727663575663
0.5313764065504074,2.724517345428467,1.414265513420105,256913.3828125,256451.78125,190955.734375,16,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,0.392964227617454,1.659691480677205
10.211064338684082,13.110637664794922,9.06829071044922,268694.3125,268448.59375,199305.171875,48,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,sum,2,12.386970023374912,-0.6544960892587863
0.0946382656693458,0.5047994256019592,0.3909974843263626,252607.90625,252447.3828125,187784.1328125,48,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-1.021899353527245,-1.0843382492851872
0.1356115788221359,0.3247619569301605,0.3470276296138763,249796.5625,249710.84375,185664.71875,32,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,mean,1,-1.1820166463119819,-0.050542396169492666
0.8296439051628113,1.2416685819625854,1.1333632469177246,247907.453125,247516.640625,184330.65625,48,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,mean,0,0.245541776562949,-0.8931057381535548
1.122513771057129,1.326055645942688,0.9463629722595216,326511.15625,325581.625,242818.03125,48,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.11810322060079845,-1.900764359858091
1.8168703019618988,2.997171461582184,1.8337751030921936,200708.921875,200196.0703125,149347.1015625,48,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.6443400332266265,-0.5483064815921367
0.5621092319488525,0.3923715353012085,1.0946217775344849,251414.859375,252016.921875,186317.671875,16,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.8464486585971115,0.19747112799267597
0.1677079796791076,0.5348374843597412,0.5851245522499084,253371.3125,253240.421875,188369.796875,16,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,mean,0,-1.2749805010513886,0.25117180003842804
0.2896052449941635,0.2270625308156013,1.5619723796844482,287092.96875,286744.03125,213707.46875,32,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,max,0,-0.7130689757308875,-0.8380076346375404
0.2086991220712661,0.7800846695899963,0.5260564982891083,252305.265625,252238.734375,187485.828125,48,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.8010052695256774,-1.4603221822128614
0.3368417620658874,0.5954424440860748,0.7021732926368713,248243.78125,248122.375,184575.9921875,16,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,mean,0,-0.5618755538010102,1.5953732170474058
0.6473139524459839,0.3698703348636627,2.117213487625122,223897.5,224112.890625,166067.765625,48,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,0.0809172492122107,-1.5509879707430059
0.5931341350078583,1.8729053437709808,1.2109651267528534,305899.328125,305821.921875,227286.21875,16,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.16418943611700357,1.0021419037433488
0.2114778533577919,1.2699590623378754,0.4516977965831756,248342.5859375,248168.9296875,184575.25,48,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.89084306731082,-1.8071765124194783
0.2180146425962448,0.5458903312683105,0.8856402039527893,247724.109375,247486.140625,184179.515625,32,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,mean,0,-0.5149500456020895,0.1833221766185242
0.7159180045127869,1.0218567848205566,2.52740216255188,251750.734375,252030.109375,186655.0,32,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,0.6397961078397958,0.12617919665973362
0.3555013015866279,1.1374949216842651,0.6734431385993958,256574.5,256388.765625,190714.2734375,48,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.4104163028343237,-0.7157062876641799
0.0899763107299804,0.7364098131656647,0.3045195192098617,252302.9609375,252250.609375,187414.734375,16,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.324012043957653,0.6456551185868794
0.4257977306842804,1.06928351521492,0.6902689933776855,247282.8359375,247210.2734375,183775.6796875,16,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.40018097912982104,1.6085929004307575
3.673463106155396,4.058220863342285,5.277563571929932,214940.859375,214806.34375,159668.078125,48,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,max,0,4.482382532939094,-1.1152247025830728
0.4467212110757828,1.4862313270568848,0.9725604355335236,252802.2109375,252755.7421875,187908.6484375,32,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.40730239063469964,-0.4145030132164369
0.5389929413795471,0.7510629892349243,1.1778486967086792,221574.34375,222309.96875,164755.375,48,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,max,1,0.12713256699317685,-0.1433014976269734
0.155161827802658,0.4669408500194549,0.5540904402732849,249084.609375,248936.265625,185139.171875,16,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.1364535418174229,0.6200748650473468
0.1045353598892688,0.7946242690086365,0.5625937432050705,248389.6640625,248233.0,184678.5625,48,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,mean,1,-0.7665262068463501,-1.0778428699084381
0.2279292941093444,1.7153903245925903,0.3158712983131408,250961.3125,249791.53125,186097.359375,16,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-1.0758014020462479,0.30403764431263147
0.3232731223106384,0.411464661359787,2.3155360221862797,238990.78125,238878.375,177369.046875,32,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.021695105573624925,0.2681681298007476
0.306323379278183,0.7300267815589905,0.7364727258682251,313014.28125,311711.65625,233400.703125,16,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.6068502287055837,1.231111665367774
0.1203753612935543,0.489111989736557,0.309717446565628,247048.640625,246928.6328125,183660.1015625,32,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.2434141165695614,-0.41354426989722465
1.0208762884140017,0.8123591244220734,2.513783812522888,243716.21875,243516.2421875,181310.1328125,32,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.8368458399527132,0.46053876565439916
0.2871346771717071,0.2310733497142791,1.0685261487960815,265008.625,265515.46875,197123.265625,48,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,max,1,-0.7424091719843626,-1.5005812291058975
0.4886055439710617,0.6704910695552826,2.642963409423828,254929.546875,255084.4765625,189455.3828125,48,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.19909036778630207,-1.5298871702008594
0.1903919503092765,0.7667391002178192,0.99695086479187,293626.0859375,293121.65625,218166.6171875,16,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.8414362779837026,0.6218507869854284
1.2503021359443665,2.2025738954544067,1.5463953614234924,180845.91015625,180424.4765625,134532.21484375,16,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,sum,0,0.45365789651997807,0.9481375012172051
0.5569747686386108,1.3959968090057373,2.051811933517456,268295.59375,268132.6875,199703.953125,16,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,sum,0,0.30048625811443197,1.2123274300064046
0.3181628584861755,0.3406070172786712,1.1715722680091858,244581.7578125,244328.4765625,182342.6171875,48,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.47424734697820914,-1.1303474694562397
0.4725740849971771,3.531980514526367,1.800819754600525,249304.828125,249166.0,185311.921875,16,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,0.18443943587331046,0.3346943986069655
0.707001268863678,0.782099723815918,0.890074610710144,304426.21875,305904.3125,226092.328125,32,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,sum,0,-0.1690386378712647,0.14740321617606922
0.1336718946695327,0.3778050541877746,0.2768829613924026,250782.7265625,250576.6328125,186440.953125,32,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-1.2775796290137855,-0.41922364030195447
1.9348840117454529,2.154420852661133,2.236736238002777,281602.59375,281369.296875,209166.453125,48,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,sum,0,1.32295759725457,-1.5949785314707967
0.1241564974188804,0.514432966709137,0.4338110387325287,248585.234375,248423.640625,184807.3125,16,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.1224975251623635,1.0000761480112932
1.1178113222122192,1.9544191360473635,1.5145995020866394,219141.359375,218225.59375,163118.8203125,16,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,sum,0,0.04947139511675767,0.20731637932156535
0.1701641529798507,1.062019944190979,0.9764670729637146,252849.375,252643.578125,187953.203125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.640239551030401,1.3827496137029731
0.7370756566524506,0.5645608901977539,1.657700777053833,246215.171875,245250.3125,183371.4140625,32,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,max,1,0.0018630706425438446,0.24827288770892272
0.3929170817136764,1.8994628190994265,0.8522597849369049,247850.6796875,247651.4375,184114.3125,16,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,mean,0,-0.2196146639017765,1.2736197530493343
0.3515992164611816,0.82729172706604,0.938949167728424,220746.4375,220369.546875,164184.40625,16,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,sum,1,-0.7844316803319746,0.98537901755863
0.2601160332560539,0.7438214719295502,0.8933551609516144,252015.421875,251858.6796875,187300.125,16,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.5591587827873973,1.2331407378859078
1.5059608817100525,1.8510783314704893,2.2648239135742188,316410.7734375,315412.25,235391.453125,32,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.0410636869872703,0.22178509034537877
0.1938582360744476,1.1954566836357117,0.8513901829719543,239457.21875,238821.7578125,178213.359375,32,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,-0.5304937327457416,0.3439145178234658
0.2872479408979416,0.812298133969307,0.9019525647163392,244476.1328125,244387.828125,181605.6875,16,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.8168679174800799,0.6165094137360079
0.2909976840019226,0.3836151361465454,1.323422908782959,255876.234375,255642.734375,190056.453125,16,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.35730636327808646,1.5782926395274333
0.1510180532932281,0.6378989815711975,0.2437557578086853,251365.03125,251150.0,186787.171875,16,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-1.339806448372949,0.6365446408150268
0.5729661881923676,0.4633246660232544,0.987322598695755,290560.421875,290323.75,215951.7578125,32,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,sum,1,-0.2053071378764189,0.51647308590351
0.1045342907309532,0.5053312331438065,0.5644623935222626,251408.578125,251172.7421875,186928.671875,32,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.6621589777740119,0.5710165040504843
0.1895131021738052,0.584222674369812,0.3374847620725631,250479.2578125,250380.0,186105.8828125,32,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-1.091811836308979,-0.043740071904988756
0.6284131854772568,0.4803315699100494,2.0413501858711243,271669.0546875,271631.1015625,201887.9140625,16,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,max,1,0.2661228435128935,1.9094757397727447
0.4775253236293793,0.5237607359886169,0.5479292273521423,221519.9375,221807.84375,164274.03125,16,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.5670439489660632,1.5816823057093128
0.8472971618175507,1.3587326407432556,1.28875732421875,235417.4375,235228.21875,175136.1953125,48,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,0.3550406929908173,-0.8924486510763753
0.2541546821594238,0.6409359574317932,0.3824297785758972,251704.65625,251555.796875,187071.828125,32,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-1.1704291054466707,-0.7933920930296389
0.3212589733302593,0.8356111943721771,0.6297892481088638,257831.75,257628.703125,191729.3203125,48,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,mean,1,-0.5236129457048516,-0.7252856749556652
