train_loss,val_loss,test_loss,sw_train_loss,sw_val_loss,sw_test_loss,out_channels,epochs,lr,weight_decay,distance_options_km,gw_gw_distance_threshold_km,gw_features,gnn_model,aggregation,cluster,PCA1,PCA2
0.1537852883338928,0.7635591626167297,0.694702684879303,246241.0625,246107.421875,183080.734375,32,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,mean,0,-1.0573267517937701,-0.7842450163169191
0.1075194031000137,0.2921174168586731,0.2046069055795669,250537.71875,250383.453125,186174.546875,48,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-1.2261801213800287,-1.4642454898506683
0.3506041914224624,0.3077680319547653,1.485191822052002,233020.734375,232542.515625,173335.078125,16,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,max,0,-0.5612698924919176,0.9491137236756721
0.3876814991235733,1.6437280774116516,0.9796684682369232,250159.25,250020.6328125,185888.03125,32,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.3250867512274138,-0.029282548666975754
0.5324013233184814,0.6528162360191345,1.371402621269226,254902.890625,255912.03125,189390.328125,48,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,sum,1,-0.1065915126125447,-0.7678018044280905
0.4112013429403305,0.8007748126983643,0.8292471021413803,258168.7109375,258712.4609375,191953.6015625,32,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,sum,0,-0.5843340512584001,-0.06682366324000397
0.4867539554834366,0.2897782549262047,2.877283453941345,261577.0390625,261273.6328125,195070.578125,16,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,0,0.07257499003737693,0.536182767285642
0.3526759892702102,0.3032922968268394,1.2094902992248535,313466.53125,313380.921875,233055.453125,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.2720961685507003,0.5259505593215462
0.619269847869873,0.7813535332679749,2.3346762657165527,237564.765625,237295.421875,176648.859375,16,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.46735273572471675,1.918381987518486
0.0954846888780593,0.2980936765670776,0.1698219180107116,251495.640625,251348.796875,186985.078125,16,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.563831005172513,0.25524575361672724
1.049485683441162,1.3829572200775146,1.016476035118103,257852.296875,257510.8125,191791.546875,32,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.38575172922300144,0.88482300440094
1.8024077415466309,2.863205671310425,2.8442986011505127,227629.15625,228009.53125,168753.78125,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,1.747208606911554,1.1451389500917768
0.2838504016399383,1.098170042037964,1.200589656829834,294363.75,294116.25,218800.78125,16,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,sum,1,-0.4628038487583396,1.3692932717042194
0.4127787947654724,0.3707926571369171,1.9848235249519348,250535.46875,250075.71875,186483.9765625,32,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.1616455787607858,-0.1084882179125575
0.6075171530246735,1.6077733635902405,1.9907442927360532,266014.2890625,265669.5234375,197679.296875,16,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,0,0.13491573681685637,0.9738923772083016
0.4062193632125854,0.2914124578237533,2.2934001684188843,268907.1953125,268977.5078125,199817.765625,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.10032539042517294,-1.5325456458017002
1.340967893600464,2.38083553314209,1.1487425565719604,224569.703125,224239.546875,166792.25,48,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.508736420776085,-1.1324359747550208
0.526586726307869,0.3753573223948478,1.8303835988044737,253118.2109375,253136.828125,188049.5546875,48,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,max,0,-0.29557457001705784,-1.9039718086114026
0.065631054341793,0.7645957469940186,0.7601315379142761,256829.609375,256603.3125,190877.8125,32,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,mean,1,-0.45760082545481445,0.955332404325867
0.2878401577472687,0.6830393075942993,0.6780569553375244,252448.0,252262.953125,187498.59375,16,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean,0,-0.9498199361740602,0.6148705934982925
0.6759487390518188,1.842296004295349,1.3265925645828247,255576.71875,254863.5546875,190026.8359375,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.004921729287193337,1.363275556787775
0.1052499264478683,0.7102062106132507,0.4432088136672973,248866.140625,248900.1875,184927.421875,48,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.7655821919907461,-0.7068504770519684
1.0451243817806244,0.939470201730728,2.260409355163574,255973.0546875,255872.8125,190413.84375,48,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,0,0.8116084577321913,-0.948794038180364
2.301393285393715,3.5326966047286987,3.386773943901062,223239.921875,223369.203125,165768.3515625,48,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,1,2.4711449103193015,-1.2167723750259214
0.7356129884719849,1.52829909324646,1.3101181983947754,284404.46875,283510.0,211681.703125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,1,-0.04380544499559194,1.34369322968015
0.6396876871585846,0.4213748127222061,2.6827250123023987,217658.0703125,217851.5546875,161772.4453125,48,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,1,0.32064840693534286,-1.1836974206087685
1.0927513539791107,1.0958899855613708,1.3425827622413635,200709.921875,201191.234375,148962.5234375,32,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.05607092113936792,-0.4982983914841966
0.3335658311843872,0.6939843893051147,0.5918620228767395,251156.65625,251040.53125,186652.609375,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.8952438092979282,-1.8475503144735939
0.2409839332103729,0.6007340997457504,0.5598825216293335,252784.3984375,252601.5,187898.0390625,48,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.44070203575685607,-0.48256902411245817
2.2108007222414017,2.253792762756348,4.290152907371521,220227.1796875,220083.9453125,163491.6796875,48,1000,0.001,0.005,10.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,2.7377789088766864,-1.038917555439305
0.7437776923179626,0.9175253212451936,1.3854073882102966,280660.0625,280517.078125,208778.8359375,32,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,sum,1,0.26161299495097,0.8857993323773629
0.6541106849908829,0.799382209777832,2.7778525352478027,259902.75,259806.21875,193158.953125,48,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.4641362461790339,-1.1697667592716188
0.1139924228191375,0.4638761579990387,0.3558449447154999,256737.0625,256641.1875,190873.375,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-1.15691540373844,-0.042353699129520445
0.8191603273153305,1.0365266501903534,1.255740225315094,256660.9765625,256743.7890625,190734.421875,32,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,0.20027167271625518,0.5138825398031762
0.539567768573761,1.3026379942893982,2.432607889175415,245485.8203125,245269.234375,182716.359375,16,1000,0.001,0.005,7.5,2.5,SWL_DEM,GatedEdgePReLUGNN,max,0,0.22221853889139154,0.9581117847912098
0.2858537435531616,0.2688950523734092,1.017350822687149,256120.6484375,256015.4375,190328.6328125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,-0.7462828344987141,1.335045035401962
1.3414571285247805,1.0099077224731443,2.4240381717681885,313827.21875,314337.8125,233200.796875,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,1.0318027372858867,0.44069073646127865
0.388526439666748,0.5167381167411804,1.4305157661437988,239213.796875,239418.390625,177475.375,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,max,0,-0.5692895861325824,-0.45918960898681516
0.2292075678706169,0.8557268679141998,0.6659886837005615,250140.171875,249982.4921875,185974.75,48,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.2620580916227013,-0.09931944868349217
0.2319114655256271,0.6413383483886719,0.5525777339935303,251922.828125,251783.15625,187233.5,32,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-1.1059035922994989,-0.7945028980129482
0.1753551661968231,0.7796032428741455,0.788006603717804,256882.828125,256552.453125,190935.03125,32,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,mean,1,-0.4523262309908893,0.5724333029609974
0.9960203766822816,2.819148540496826,3.142012357711792,239304.765625,239397.875,177779.046875,48,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,1.1696927153033816,-1.862997100944405
0.9014260172843932,1.082180738449097,1.6174116134643557,266849.25,266486.53125,198472.28125,48,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,max,1,0.32586794182804196,-0.7881667324597109
2.009130280464888,2.220791518688202,2.228229973465204,272313.3203125,272554.9765625,201682.9296875,48,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,sum,1,1.3529436818675757,-1.22385596375915
0.8704450130462646,1.0842100381851196,2.1083357334136963,252456.53125,251990.53125,187816.109375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.7054240769096145,0.867503954131013
8.726609695702791,31.55393928289413,11.896954536437988,251945.21875,251780.3046875,187291.875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,2,17.039355043548785,2.3580092247125006
0.1943458840250969,0.2360220998525619,1.075454831123352,256144.109375,256136.8984375,190361.3515625,32,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.9882204890262384,-0.8192567122913765
0.1463899277150631,0.4770536944270134,1.757274579256773,236375.8515625,236343.1875,175626.515625,16,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.6924854937457013,0.6008303126279197
1.3144007921218872,5.212975978851318,3.368823528289795,315861.53125,315372.625,234863.734375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,1,2.5413478231998097,0.9881811544932984
0.1191463023424148,0.3614365458488464,0.2464868947863578,251125.515625,250890.484375,186700.3359375,16,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,mean,1,-1.3489647520858208,0.9996119078775333
0.3248667418956756,1.0270568132400513,0.5367283821105957,247842.078125,247645.15625,184231.875,48,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.6681361178514768,-1.4603961019946
1.1571404933929443,1.1258788108825684,3.2251639366149902,248901.25,248500.546875,184768.875,48,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,1,1.5124411777234346,-0.22420326266357193
0.222806304693222,0.7366371154785156,0.6031615734100342,192183.796875,192117.421875,142409.390625,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,-1.034784686713257,0.999934745904626
0.942367136478424,0.8898442387580872,2.368906021118164,221658.7890625,221681.25,164344.9921875,32,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,0,0.37417525372755917,-0.5153103106834945
0.1524033397436142,0.5934985280036926,0.5789737105369568,247713.703125,247598.421875,184015.5,32,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.6061039023120699,0.570177155888755
0.2071935683488845,0.8388330936431885,0.9746484756469728,254504.5,254332.375,189152.578125,32,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean,0,-0.7038246900699074,-0.42106675332623933
0.7280789315700531,0.9546447694301604,1.313372224569321,178588.90625,179228.609375,132692.984375,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,-0.2420005650306474,-0.09683005114061795
0.2957344055175781,0.7513282299041748,0.6288965940475464,251620.953125,251558.265625,187049.65625,32,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.5364390880831746,0.19012709194343255
0.2301245629787445,0.6935823559761047,0.6802189350128174,176646.9375,176370.15625,131187.578125,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum,0,-0.9607993522276356,-0.42179597999116486
0.1634485740214586,0.6682339757680893,0.4472332894802093,254802.65625,254649.1328125,189420.984375,48,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,mean,1,-0.9163113332432191,-1.0845578250087111
2.244618654251098,2.262370467185974,3.649366021156311,268628.6875,268131.953125,199777.953125,48,1000,0.001,0.005,7.5,5.0,SWL_DEM,GatedEdgePReLUGNN,max,1,2.5433095140065776,-0.6569180200096497
0.8536949753761292,0.6557546257972717,2.421520948410034,271373.5625,271213.625,202691.09375,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,0,0.23329892155184737,-1.93367736916745
0.4161790907382965,1.3965275287628174,0.7541675567626953,250720.59375,250611.046875,186303.46875,48,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.0564699080751914,-0.4669095024242454
0.2619609832763672,0.8071445822715759,0.4065249860286712,232406.796875,232665.84375,171943.21875,48,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,1,-0.9187656068068745,-1.4594709500361958
1.4452849626541138,1.7806490659713743,2.8833651542663574,321472.1875,321362.171875,238923.015625,32,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,sum,0,0.9428093143904988,-0.9028329602468421
0.1534172743558883,0.6033641695976257,0.4005302786827087,248933.546875,248847.890625,185022.609375,32,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.6089935467190807,0.94653717805683
0.0576730165630579,0.8083297610282898,0.4049853831529617,251170.1640625,251031.828125,186684.8984375,16,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-1.2043898662411883,1.0226752975108382
0.2683211788535118,1.1668024957180023,1.189458191394806,254763.609375,254681.921875,189335.671875,16,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,mean,1,-0.16617805483560505,1.9910777088915759
0.3601482510566711,0.4420384168624878,1.8891562223434448,208617.515625,208568.71875,155003.609375,16,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,max,0,-0.5910278302138612,0.20378233897886971
0.2786722481250763,1.9546022415161133,0.8298518061637878,263970.1875,263953.8125,196215.671875,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum,0,-0.6786528400617131,0.6728430243568454
0.3317028284072876,0.3441430330276489,1.0353381633758545,223663.40625,223559.890625,166376.96875,32,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,sum,1,-0.7490239069695491,-0.08145416528214514
0.8138318657875061,1.2120417356491089,2.410822868347168,239751.796875,238687.34375,178072.5,32,1000,0.001,0.005,10.0,5.0,DEM,GatedEdgePReLUGNN,max,0,0.6902537117466693,0.12769807752082596
0.4946506917476654,0.8299824595451355,0.6981423497200012,230241.328125,229283.296875,171909.625,16,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,-0.8095749844908319,0.9764818890534696
0.6941253989934921,0.436134785413742,2.0199737548828125,247960.1171875,247535.2421875,184218.4609375,48,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,0.23088555766848906,-0.8053750984553835
0.3331698775291443,0.3745444118976593,1.0567030906677246,290876.09375,291301.234375,215993.125,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,max,0,-0.926847120580219,0.5917783932520839
0.4292283356189728,0.3845185041427612,0.7709734439849854,197120.53125,198475.0,146105.5,48,1000,0.001,0.005,10.0,1.0,DEM,GatedEdgePReLUGNN,sum,0,-0.832729584913883,-1.874083853437558
0.4800201952457428,0.339710384607315,1.0390199422836304,261269.125,260828.109375,194449.21875,16,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.7561658945339156,0.5741503063662758
0.3064599335193634,0.6360943913459778,1.949476718902588,256924.0,256809.734375,190937.65625,16,1000,0.001,0.005,10.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,-0.547940990598538,0.21652821075882575
0.9188755452632904,0.9142920076847076,1.5031790137290957,244609.109375,244745.5703125,181702.1796875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,0.29663973441217806,1.9117533161148628
0.7874215841293335,1.6029841303825378,1.3512402176856997,234037.8671875,234564.7578125,173721.4765625,16,1000,0.001,0.005,5.0,5.0,DEM,GatedEdgePReLUGNN,sum,1,0.3175425138691873,1.9583472760726661
0.4616008400917053,0.4135733842849731,3.186129570007324,228653.671875,228633.046875,170171.03125,16,1000,0.001,0.005,5.0,1.0,DEM,GatedEdgePReLUGNN,max,1,0.20272351902320987,0.9133107492407281
0.8891692757606506,0.781761109828949,2.3123810291290283,254366.359375,254413.265625,189011.6875,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,max,0,0.2910367933766217,-0.5140643265131771
0.5370664000511169,0.9351073503494264,0.6693624258041382,301060.5625,300426.53125,223748.609375,16,1000,0.001,0.005,7.5,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.847672873833766,0.6051493094628323
0.1708778887987136,0.5306059718132019,0.3224869668483734,252691.9375,252593.640625,187735.53125,32,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,mean,0,-1.1979342714870445,-0.41671454689906734
0.2817762792110443,0.861833930015564,0.5933272838592529,248177.5625,247804.65625,184368.421875,48,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,mean,0,-0.7077142179571467,-1.4648573223942372
0.2553989887237549,0.9844908714294434,0.6883811950683594,244673.40625,244409.96875,181883.203125,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.4461170143548417,1.9936097924914766
0.7073667645454407,1.3496636152267456,1.126786708831787,258186.40625,258899.6875,191498.734375,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.21747304181693988,-0.4484317483852265
0.6640994548797607,1.3718961477279663,1.4385117292404177,232308.1875,231957.46875,172532.375,16,1000,0.001,0.005,7.5,5.0,DEM,GatedEdgePReLUGNN,sum,0,0.1535631880455986,1.5853471251801043
0.1908258199691772,0.7680834531784058,0.5412383675575256,245206.21875,245095.734375,182321.0625,32,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,mean,0,-0.8525422087800618,-0.041839722484733784
0.6142712533473969,0.5060736238956451,2.048019051551819,220751.3671875,220708.3203125,164096.6640625,32,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.1584454958241469,-0.49293305494337253
0.7723339200019836,0.4733631312847137,1.625441312789917,242135.78125,242081.796875,179833.765625,48,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max,0,-0.044590869185149665,-1.5488172629277848
0.3249039053916931,0.9039714932441713,2.166977286338806,228639.75,228505.84375,169966.2421875,32,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,-0.10195791458638487,-0.07704236016178863
0.5897812843322754,1.0744940340518951,3.948282480239868,251453.4453125,250624.703125,187341.4140625,16,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max,0,0.8109682973770636,0.5414842978346623
2.369722366333008,3.0841846466064453,2.4430384635925293,231018.71875,231975.265625,171188.28125,48,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,sum,1,1.7962139689113101,-1.5957745784235031
0.0993780232965946,0.3894583880901336,0.3623140826821327,251594.2734375,251531.3515625,186963.78125,16,1000,0.001,0.005,7.5,1.0,DEM,GatedEdgePReLUGNN,mean,0,-1.3763800364161358,0.62794663898901
0.7719873189926147,2.375719487667084,1.0848632752895355,232417.484375,233281.296875,172307.8125,32,1000,0.001,0.005,7.5,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,0.12565406555829672,-0.034711323589306786
0.595984049141407,1.149528652429581,0.6149764508008957,251303.8125,251176.6875,186739.9140625,32,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,-0.5643271261466695,-0.4371327485715338
0.8569343388080597,0.7919012904167175,2.444406509399414,229324.109375,228666.5390625,170923.828125,48,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,max,1,0.5305003682872861,-1.185459178251212
0.6151903867721558,0.6293469071388245,1.9157119989395144,266812.3125,266809.09375,198178.40625,16,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,max,1,-0.05680699883214036,1.3028922010392667
0.3235242962837219,0.9751372337341307,0.4941459894180298,249511.078125,249302.65625,185493.296875,16,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,mean,0,-0.8663943750613278,1.0008164011658338
0.2798635736107826,0.3395763486623764,1.3314245790243149,203961.9375,203719.6328125,151701.6875,16,1000,0.001,0.005,5.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.2955124269454133,1.9498111127467963
0.2714796960353851,0.5660894513130188,1.0639941692352295,249034.828125,248793.8125,185184.046875,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,max,1,-0.83783941645919,0.9787894246404051
0.5150872617959976,1.900724053382873,1.400387406349182,253957.546875,253786.375,188732.859375,16,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,0,0.1772002393382124,1.6242015250262922
0.3476339280605316,1.2101211547851562,1.002033829689026,253433.03125,253263.546875,188313.0,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,mean,0,-0.3452388606525687,1.2438555902700974
0.8074243515729904,1.003290742635727,2.5547767281532288,244278.4140625,243800.4296875,181725.6015625,32,1000,0.001,0.005,5.0,1.0,SWL_DEM,GatedEdgePReLUGNN,max,1,0.3814821439503754,-0.12585780488949128
0.4540476277470588,1.074367716908455,1.8749022781848907,269401.90625,269637.59375,200680.8125,16,1000,0.001,0.005,5.0,2.5,SWL_DEM,GatedEdgePReLUGNN,max,1,-0.061838139667196264,1.3391570164250108
0.4739514291286468,1.4847531914711,0.9674679338932036,249936.296875,249684.3671875,186199.640625,16,1000,0.001,0.005,10.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.5144454596068505,0.62794489723866
1.8348267078399656,1.8805118799209597,2.2286733984947205,242886.234375,242820.65625,180803.84375,48,1000,0.001,0.005,10.0,2.5,SWL_DEM,GatedEdgePReLUGNN,sum,0,1.194181443419768,-1.597707212407384
0.5173906683921814,1.035596251487732,0.8825135827064514,275455.8125,276333.21875,204198.515625,32,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.22209110024325585,0.17706973460989076
1.2392479181289673,1.5783262252807615,1.4472306966781616,239738.234375,239990.84375,177873.953125,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,1,0.31491891328986926,-1.5373970761467541
0.94406595826149,0.7574782073497772,1.1092008352279663,231778.703125,231283.09375,172065.34375,48,1000,0.001,0.005,7.5,2.5,DEM,GatedEdgePReLUGNN,sum,1,-0.03467090509134164,-1.169839648932619
0.1450584530830383,0.8840789794921875,0.3473730832338333,251117.4140625,250980.671875,186689.796875,16,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.9845408072571122,1.3890809519903842
0.2489456236362457,2.2735135555267334,0.5351112484931946,251801.96875,251677.96875,187140.984375,32,1000,0.001,0.005,5.0,2.5,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-0.3806042879318323,0.393524493530092
0.0381456352770328,1.5133492946624756,0.3379489779472351,257523.09375,257265.0,191531.484375,16,1000,0.001,0.005,5.0,1.0,SWL_DEM_lithological,GatedEdgePReLUGNN,mean,1,-1.0752758989788518,1.0577383923449446
0.3306985087692737,0.763076514005661,1.855075478553772,272589.953125,272775.484375,202365.453125,16,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,max,0,-0.47053839632787176,0.5943785999702819
0.2885706126689911,0.909622311592102,0.6198967695236206,247096.171875,247010.3125,183658.125,48,1000,0.001,0.005,7.5,1.0,SWL_DEM,GatedEdgePReLUGNN,mean,1,-0.7811615527419472,-1.4614326091748382
0.2544923163950443,0.7651678323745728,0.785933643579483,253967.46875,253775.328125,188803.3203125,32,1000,0.001,0.005,5.0,2.5,DEM,GatedEdgePReLUGNN,mean,1,-0.6291718311380436,0.3199080848414005
0.4740023016929626,0.5427876710891724,1.2121286392211914,230026.46875,229978.765625,171068.328125,32,1000,0.001,0.005,10.0,2.5,DEM,GatedEdgePReLUGNN,max,0,-0.5111785452090053,-0.4643918679385568
0.5793905854225159,0.7650200724601746,2.2289406657218933,211709.1484375,211640.109375,157580.9375,16,1000,0.001,0.005,10.0,5.0,SWL_DEM,GatedEdgePReLUGNN,max,0,0.2411541047977902,1.1782423815374463
0.5373637080192566,1.7103638648986816,0.8365085124969482,194437.515625,194809.46875,144456.65625,16,1000,0.001,0.005,7.5,5.0,SWL_DEM_lithological,GatedEdgePReLUGNN,sum,0,-0.11265528826042207,1.6242176836805948
0.7119573354721069,0.5974609851837158,0.736185610294342,221560.796875,221357.921875,164754.578125,48,1000,0.001,0.005,10.0,1.0,SWL_DEM,GatedEdgePReLUGNN,sum,0,-0.6311998569403037,-1.8906812292812458
